Unnamed: 0,csa_code_origin,csa_code_dest,CarrID,yearq,Segid,seg_entry_tplus1,Dist,Dist_sq,pop_origin,pop_dest,ln2002pssgrdens,seg_entry_t,nonstop_comps,orig_share,dest_share,any_origin,any_dest,scheduled_flights,fstseats,busseats,ecoseats,scheduled_aircraft_max_take_off_weight,scheduled_aircraft_hold_volume,scheduled_aircraft_range_stat_miles,capacity_t,capacity_tplus1
15676,30,32,4,15,1307,1,0.411513255,0.169343159,1984954,9398855,13.38706184,0,6,0.007402019,0.017411564,1,1,0,0,0,0,0,0,0,0,0
15678,30,32,6,15,1307,1,0.411513255,0.169343159,1984954,9398855,13.38706184,0,6,0.012549623,0.012389433,1,1,0,0,0,0,0,0,0,0,0
15697,30,34,1,15,1309,0,0.434593569,0.18887157,1984954,1540301,10.99423567,1,1,0.098380878,0.002100293,1,1,0,0,0,0,0,0,0,0,0
15713,30,35,5,15,1310,0,0.386268641,0.149203463,1984954,3167666,12.0221438,1,1,0.051400541,0.008346169,1,1,0,0,0,0,0,0,0,0,0
15725,30,36,5,15,1311,0,0.693679149,0.481190762,1984954,987535,10.57241888,1,2,0.051400541,0.082311781,1,1,0,0,0,0,0,0,0,0,0
15742,30,37,10,15,1312,0,1.509869273,2.279705221,1984954,4162783,11.36777252,1,6,0.069512018,0.252646318,1,1,0,0,0,0,0,0,0,0,0
15757,30,39,1,15,1314,1,0.313777078,0.098456055,1984954,1174737,11.32553508,0,1,0.098380878,0.159979038,1,1,0,0,0,0,0,0,0,0,0
15779,30,40,11,15,1315,1,0.150350077,0.022605146,1984954,820051,9.011401509,0,0,0.00598267,0,1,0,0,0,0,0,0,0,0,0,4
15780,30,40,12,15,1315,0,0.150350077,0.022605146,1984954,820051,9.011401509,1,0,0.394701927,0.250392465,1,1,0,0,0,0,0,0,0,0,0
15832,30,45,4,15,1320,0,1.043288073,1.088450003,1984954,4046571,12.26423777,1,6,0.007402019,0.026641162,1,1,0,0,0,0,0,0,0,0,0
15833,30,45,5,15,1320,1,1.043288073,1.088450003,1984954,4046571,12.26423777,0,6,0.051400541,0.028837312,1,1,0,0,0,0,0,0,0,0,0
15845,30,46,5,15,1321,1,0.772340845,0.596510381,1984954,2361482,11.55208848,0,1,0.051400541,0.044275427,1,1,0,0,0,0,0,0,0,0,0
15860,30,47,8,15,1322,1,0.903759178,0.816780652,1984954,998979,10.30594815,0,4,0.29505335,0.363522646,1,1,0,0,0,0,0,0,0,0,0
15872,30,48,8,15,1323,1,1.334249013,1.780220427,1984954,402383,6.269096284,0,1,0.29505335,0.133252443,1,1,0,0,0,0,0,0,0,0,0
15884,30,49,8,15,1324,1,1.151320731,1.325539426,1984954,565956,7.487173694,0,1,0.29505335,0.28823068,1,1,0,0,0,0,0,0,0,0,2
15889,30,50,1,15,1325,1,1.326172675,1.758733963,1984954,2947222,10.59763423,0,3,0.098380878,0.10087484,1,1,0,0,0,0,0,0,0,0,0
15893,30,50,5,15,1325,1,1.326172675,1.758733963,1984954,2947222,10.59763423,0,3,0.051400541,0.078606178,1,1,0,0,0,0,0,0,0,0,0
15904,30,51,4,15,1326,1,0.709593865,0.503523454,1984954,1932720,9.884508586,0,2,0.007402019,0.121743842,1,1,0,0,0,0,0,0,0,0,0
15960,30,55,12,15,1330,1,0.916926508,0.84075422,1984954,1072748,11.8649054,0,3,0.394701927,0.171275665,1,1,0,0,0,0,0,0,0,0,0
15973,30,57,1,15,1332,0,0.236868244,0.056106565,1984954,2791682,12.71310408,1,1,0.098380878,0.305553551,1,1,0,0,0,0,0,0,0,0,0
15977,30,57,5,15,1332,1,0.236868244,0.056106565,1984954,2791682,12.71310408,0,1,0.051400541,0.026274917,1,1,0,0,0,0,0,0,0,0,0
15979,30,57,7,15,1332,0,0.236868244,0.056106565,1984954,2791682,12.71310408,1,1,0.065016974,0.038390061,1,1,0,0,0,0,0,0,0,0,0
16009,30,60,1,15,1335,1,1.034825136,1.070863063,1984954,975476,8.952087644,0,2,0.098380878,0.227356165,1,1,0,0,0,0,0,0,0,0,0
16020,30,60,12,15,1335,1,1.034825136,1.070863063,1984954,975476,8.952087644,0,2,0.394701927,0.333081631,1,1,0,0,0,0,0,0,0,0,0
16033,31,33,1,15,1337,1,0.678737047,0.460683979,1999994,1280666,11.87620654,0,4,0.12027898,0.021001857,1,1,0,0,0,0,0,0,0,0,0
16057,31,35,1,15,1339,0,1.307993632,1.710847342,1999994,3167666,12.42115177,1,3,0.12027898,0.034583261,1,1,0,0,0,0,0,0,0,0,0
16072,31,36,4,15,1340,1,0.546809686,0.299000833,1999994,987535,11.90217989,0,3,0.067982919,0.135554876,1,1,0,0,0,0,0,0,0,0,0
16105,31,39,1,15,1343,0,1.063270657,1.13054449,1999994,1174737,0,1,3,0.12027898,0.159979038,1,1,0,0,0,0,0,0,0,0,0
16109,31,39,5,15,1343,0,1.063270657,1.13054449,1999994,1174737,0,1,3,0.145888556,0.03322525,1,1,2,0,0,50,23,14,2307,2,0
16112,31,39,8,15,1343,0,1.063270657,1.13054449,1999994,1174737,0,1,3,0.146132727,0.404070303,1,1,0,0,0,0,0,0,0,0,0
16124,31,40,8,15,1344,1,1.204494645,1.45080735,1999994,820051,9.208739091,0,1,0.146132727,0.401784098,1,1,0,0,0,0,0,0,0,0,0
16128,31,40,12,15,1344,1,1.204494645,1.45080735,1999994,820051,9.208739091,0,1,0.22324282,0.250392465,1,1,0,0,0,0,0,0,0,0,0
16132,31,41,4,15,1345,0,0.64951653,0.421871723,1999994,1672386,11.07143932,1,2,0.067982919,0.002670782,1,1,0,0,0,0,0,0,0,0,0
16139,31,41,11,15,1345,0,0.64951653,0.421871723,1999994,1672386,11.07143932,1,2,0.080817803,0.056039778,1,1,0,0,0,0,0,0,0,0,0
16145,31,42,5,15,1346,1,0.149015901,0.022205739,1999994,1265707,10.23788621,0,0,0.145888556,0.277984843,1,1,0,0,0,0,0,0,0,0,0
16150,31,42,10,15,1346,1,0.149015901,0.022205739,1999994,1265707,10.23788621,0,0,0.065710992,0.0194287,1,1,0,0,0,0,0,0,0,0,0
16151,31,42,11,15,1346,0,0.149015901,0.022205739,1999994,1265707,10.23788621,1,0,0.080817803,0.194791257,1,1,0,0,0,0,0,0,0,0,0
16152,31,42,12,15,1346,0,0.149015901,0.022205739,1999994,1265707,10.23788621,1,0,0.22324282,0.108850816,1,1,0,0,0,0,0,0,0,0,0
16168,31,44,4,15,1348,0,0.856357738,0.733348576,1999994,5880912,13.13933455,1,6,0.067982919,0.020937007,1,1,0,0,0,0,0,0,0,0,0
16169,31,44,5,15,1348,0,0.856357738,0.733348576,1999994,5880912,13.13933455,1,6,0.145888556,0.044410972,1,1,0,0,0,0,0,0,0,0,0
16204,31,47,4,15,1351,0,0.527510105,0.278266911,1999994,998979,11.60001101,1,4,0.067982919,0.031703042,1,1,0,0,0,0,0,0,0,0,0
16229,31,49,5,15,1353,1,0.140153486,0.019643,1999994,565956,10.54162401,0,1,0.145888556,0.143175357,1,1,0,0,0,0,0,0,0,0,0
16249,31,51,1,15,1355,0,1.037237007,1.075860608,1999994,1932720,10.56723167,1,2,0.12027898,0.19430921,1,1,0,0,0,0,0,0,0,0,0
16252,31,51,4,15,1355,1,1.037237007,1.075860608,1999994,1932720,10.56723167,0,2,0.067982919,0.121743842,1,1,0,0,0,0,0,0,0,0,0
16270,31,52,10,15,1356,1,0.714307357,0.510235001,1999994,1222544,11.19933738,0,2,0.065710992,0,1,0,0,0,0,0,0,0,0,0,0
16303,31,55,7,15,1359,0,1.923064591,3.69817742,1999994,1072748,11.82574152,1,3,0.056135509,0.015601396,1,1,2,0,0,185,116,48,4545,2,0
16316,31,56,8,15,1360,1,2.394336587,5.732847693,1999994,2050618,6.50578406,0,2,0.146132727,0.118292192,1,1,0,0,0,0,0,0,0,0,0
16333,31,58,1,15,1362,0,0.083348618,0.006946992,1999994,2684639,9.111624399,1,1,0.12027898,0.105944733,1,1,0,0,0,0,0,0,0,0,0
16337,31,58,5,15,1362,0,0.083348618,0.006946992,1999994,2684639,9.111624399,1,1,0.145888556,0.158099337,1,1,0,0,0,0,0,0,0,0,0
16338,31,58,6,15,1362,1,0.083348618,0.006946992,1999994,2684639,9.111624399,0,1,0.009761167,0.019979667,1,1,0,0,0,0,0,0,0,0,0
16340,31,58,8,15,1362,0,0.083348618,0.006946992,1999994,2684639,9.111624399,1,1,0.146132727,0.100639874,1,1,0,0,0,0,0,0,0,0,0
16343,31,58,11,15,1362,0,0.083348618,0.006946992,1999994,2684639,9.111624399,1,1,0.080817803,0.098748419,1,1,0,0,0,0,0,0,0,0,0
16349,31,59,5,15,1363,0,0.999938795,0.999877594,1999994,892635,0,1,1,0.145888556,0.000327433,1,1,1,0,0,50,23,14,2307,1,0
16352,31,59,8,15,1363,0,0.999938795,0.999877594,1999994,892635,0,1,1,0.146132727,0.428524982,1,1,0,0,0,0,0,0,0,0,0
16387,32,34,7,15,1366,0,0.073701583,0.005431923,9398855,1540301,12.42642831,1,4,0.025445267,0.187923832,1,1,0,0,0,0,0,0,0,0,0
16421,32,37,5,15,1369,1,1.868651446,3.491858226,9398855,4162783,14.29588089,0,9,0.014018849,0.052295671,1,1,0,0,0,0,0,0,0,0,0
16458,32,40,6,15,1372,0,0.428345406,0.183479786,9398855,820051,12.76245751,1,7,0.012420682,0.021370394,1,1,0,0,0,0,0,0,0,0,0
16477,32,42,1,15,1374,1,1.135515551,1.289395567,9398855,1265707,11.38155174,0,6,0.245107234,0.019397184,1,1,0,0,0,0,0,0,0,0,3
16478,32,42,2,15,1374,1,1.135515551,1.289395567,9398855,1265707,11.38155174,0,6,0.005467316,0,1,0,0,0,0,0,0,0,0,0,3
16507,32,44,7,15,1376,1,0.662285768,0.438622438,9398855,5880912,13.5588141,0,6,0.025445267,0.036119232,1,1,0,0,0,0,0,0,0,0,0
16519,32,45,7,15,1377,0,1.449944864,2.102340108,9398855,4046571,13.714703,1,6,0.025445267,0.025862092,1,1,0,0,0,0,0,0,0,0,0
16528,32,46,4,15,1378,1,0.398270985,0.158619778,9398855,2361482,12.95025271,0,7,0.016577795,0.014148972,1,1,0,0,0,0,0,0,0,0,0
16553,32,48,5,15,1380,0,1.682253553,2.829977017,9398855,402383,11.29241594,1,4,0.014018849,0.040695621,1,1,0,0,0,0,0,0,0,0,0
16628,32,54,8,15,1386,0,2.058941753,4.239241143,9398855,,12.44077316,1,4,0.178107684,0.051771032,1,1,0,0,0,0,0,0,0,0,0
16661,32,57,5,15,1389,1,0.26068475,0.067956539,9398855,2791682,13.49579553,0,4,0.014018849,0.026274917,1,1,0,0,0,0,0,0,0,0,0
16672,32,58,4,15,1390,1,1.005264801,1.01055732,9398855,2684639,12.96077108,0,6,0.016577795,0.067461411,1,1,0,0,0,0,0,0,0,0,0
16698,32,60,6,15,1392,1,1.445539104,2.0895833,9398855,975476,11.69992772,0,3,0.012420682,0.017651157,1,1,0,0,0,0,0,0,0,0,0
16702,32,60,10,15,1392,0,1.445539104,2.0895833,9398855,975476,11.69992772,1,3,0.29658266,0.007576105,1,1,0,0,0,0,0,0,0,0,0
16795,33,41,7,15,1400,0,0.78186806,0.611317664,1280666,1672386,7.33823815,1,2,0.571601193,0.064608052,1,1,0,0,0,0,0,0,0,0,0
16861,33,47,1,15,1406,0,0.633981858,0.401932997,1280666,998979,11.05020723,1,3,0.02020927,0.126652463,1,1,0,0,0,0,0,0,0,0,0
16880,33,48,8,15,1407,0,1.659003609,2.752292976,1280666,402383,0,1,0,0.376018188,0.133252443,1,1,0,0,0,0,0,0,0,0,0
16891,33,49,7,15,1408,1,0.758215046,0.574890056,1280666,565956,7.156176637,0,1,0.571601193,0.061702959,1,1,0,0,0,0,0,0,0,0,2
16921,33,52,1,15,1411,1,0.325536537,0.105974037,1280666,1222544,10.74561493,0,2,0.02020927,0.044220591,1,1,0,0,0,0,0,0,0,0,0
17023,33,60,7,15,1419,0,1.219957677,1.488296735,1280666,975476,0,1,0,0.571601193,0.021124234,1,1,0,0,0,0,0,0,0,0,0
17024,33,60,8,15,1419,0,1.219957677,1.488296735,1280666,975476,0,1,0,0.376018188,0.293031735,1,1,0,0,0,0,0,0,0,0,0
17057,34,37,5,15,1422,0,1.853585143,3.435777884,1540301,4162783,10.05026828,1,3,0.005923497,0.052295671,1,1,0,0,0,0,0,0,0,0,0
17060,34,37,8,15,1422,0,1.853585143,3.435777884,1540301,4162783,10.05026828,1,3,0.777407259,0.100002547,1,1,3,0,0,143,68,35,3060,3,0
17094,34,40,6,15,1425,1,0.425568533,0.181108576,1540301,820051,10.31241333,0,1,0.022690064,0.021370394,1,1,0,0,0,0,0,0,0,0,0
17143,34,44,7,15,1429,0,0.688521269,0.474061537,1540301,5880912,10.59430703,1,2,0.188023849,0.036119232,1,1,0,0,0,0,0,0,0,0,0
17155,34,45,7,15,1430,0,1.459337523,2.129666005,1540301,4046571,11.65103387,1,4,0.188023849,0.025862092,1,1,0,0,0,0,0,0,0,0,0
17165,34,46,5,15,1431,0,0.430729324,0.18552775,1540301,2361482,11.17840333,1,1,0.005923497,0.044275427,1,1,0,0,0,0,0,0,0,0,0
17180,34,47,8,15,1432,0,0.689744738,0.475747804,1540301,998979,8.422003004,1,3,0.777407259,0.363522646,1,1,0,0,0,0,0,0,0,0,0
17192,34,48,8,15,1433,0,1.664555243,2.770744158,1540301,402383,0,1,0,0.777407259,0.133252443,1,1,0,0,0,0,0,0,0,0,0
17204,34,49,8,15,1434,1,1.181534496,1.396023765,1540301,565956,9.60958618,0,1,0.777407259,0.28823068,1,1,0,0,0,0,0,0,0,0,3
17288,34,56,8,15,1441,1,1.774379427,3.148422349,1540301,2050618,3.784189634,0,1,0.777407259,0.118292192,1,1,0,0,0,0,0,0,0,0,0
17296,34,57,4,15,1442,0,0.317750101,0.100965127,1540301,2791682,10.2032958,1,2,0.000596897,9.04E-05,1,1,0,0,0,0,0,0,0,0,0
17345,35,36,5,15,1446,0,1.041501471,1.084725314,3167666,987535,11.11983843,1,1,0.007983172,0.082311781,1,1,2,0,0,110,54,29,2067,2,0
17377,35,39,1,15,1449,0,0.687262463,0.472329694,3167666,1174737,9.983545645,1,1,0.03474547,0.159979038,1,1,0,0,0,0,0,0,0,0,0
17430,35,43,6,15,1453,1,1.411816079,1.993224641,3167666,2123960,12.26684784,0,4,0.022482989,0.05048856,1,1,0,0,0,0,0,0,0,0,0
17525,35,51,5,15,1461,0,1.092420375,1.193382276,3167666,1932720,10.93540789,1,1,0.007983172,0.050876321,1,1,4,16,0,108,76,27,4221,4,0
17545,35,53,1,15,1463,0,1.384739206,1.917502669,3167666,3259945,12.9189146,1,5,0.03474547,0.066918572,1,1,0,0,0,0,0,0,0,0,0
17555,35,53,11,15,1463,0,1.384739206,1.917502669,3167666,3259945,12.9189146,1,5,0.001385388,0.019499871,1,1,0,0,0,0,0,0,0,0,0
17574,35,55,6,15,1465,1,0.976727902,0.953997395,3167666,1072748,12.17172962,0,4,0.022482989,0.01566284,1,1,0,0,0,0,0,0,0,0,0
17645,36,37,5,15,1471,1,1.926748325,3.712359108,987535,4162783,11.02360037,0,3,0.082272757,0.052295671,1,1,0,0,0,0,0,0,0,0,0
17665,36,39,1,15,1473,0,0.56823936,0.32289597,987535,1174737,0,1,2,0.163728661,0.159979038,1,1,0,0,0,0,0,0,0,0,0
17672,36,39,8,15,1473,0,0.56823936,0.32289597,987535,1174737,0,1,2,0.150850995,0.404070303,1,1,0,0,0,0,0,0,0,0,0
17674,36,39,10,15,1473,0,0.56823936,0.32289597,987535,1174737,0,1,2,0.064263351,0.057511146,1,1,1,0,0,50,21,9,1529,1,0
17689,36,41,1,15,1475,0,0.939661098,0.882962979,987535,1672386,4.304065093,1,3,0.163728661,0.061698182,1,1,0,0,0,0,0,0,0,0,0
17729,36,44,5,15,1478,1,1.08877008,1.185420288,987535,5880912,11.24646984,0,4,0.082272757,0.044410972,1,1,0,0,0,0,0,0,0,0,0
17736,36,44,12,15,1478,1,1.08877008,1.185420288,987535,5880912,11.24646984,0,4,0.274839915,0.15553814,1,1,0,0,0,0,0,0,0,0,0
17753,36,46,5,15,1480,1,0.920394765,0.847126524,987535,2361482,11.00852913,0,0,0.082272757,0.044275427,1,1,0,0,0,0,0,0,0,0,0
17768,36,47,8,15,1481,0,0.779417578,0.607491761,987535,998979,7.03966035,1,0,0.150850995,0.363522646,1,1,0,0,0,0,0,0,0,0,0
17818,36,51,10,15,1485,0,0.494219155,0.244252573,987535,1932720,8.115520882,1,3,0.064263351,0.033203236,1,1,6,0,0,50,21,9,1529,6,0
17820,36,51,12,15,1485,1,0.494219155,0.244252573,987535,1932720,8.115520882,0,3,0.274839915,0.382197769,1,1,0,0,0,0,0,0,0,0,0
17828,36,52,8,15,1486,0,0.627479601,0.39373065,987535,1222544,9.627734051,1,0,0.150850995,0.482926396,1,1,0,0,0,0,0,0,0,0,0
17860,36,55,4,15,1489,0,1.427945242,2.039027614,987535,1072748,7.778211475,1,1,0.135140115,0.01184939,1,1,1,12,0,138,76,37,3109,1,0
17876,36,56,8,15,1490,1,1.870249788,3.497834268,987535,2050618,8.023552392,0,1,0.150850995,0.118292192,1,1,0,0,0,0,0,0,0,0,0
17888,36,57,8,15,1491,0,0.606330442,0.367636605,987535,2791682,11.71221066,1,3,0.150850995,0.288837857,1,1,0,0,0,0,0,0,0,0,0
17890,36,57,10,15,1491,0,0.606330442,0.367636605,987535,2791682,11.71221066,1,3,0.064263351,0.015323958,1,1,3,0,0,50,21,9,1529,3,0
17896,36,58,4,15,1492,1,0.487015313,0.237183915,987535,2684639,11.66134547,0,2,0.135140115,0.067461411,1,1,0,0,0,0,0,0,0,0,0
17912,36,59,8,15,1493,1,0.540120529,0.291730186,987535,892635,7.763021309,0,1,0.150850995,0.428524982,1,1,0,0,0,0,0,0,0,0,0
17924,36,60,8,15,1494,0,1.231797154,1.517324227,987535,975476,4.48863637,1,0,0.150850995,0.293031735,1,1,0,0,0,0,0,0,0,0,0
17926,36,60,10,15,1494,0,1.231797154,1.517324227,987535,975476,4.48863637,1,0,0.064263351,0.007576105,1,1,0,0,0,0,0,0,0,0,0
17941,37,39,1,15,1496,0,1.397631845,1.953374775,4162783,1174737,7.429520843,1,3,0.101306133,0.159979038,1,1,0,0,0,0,0,0,0,0,0
17950,37,39,10,15,1496,0,1.397631845,1.953374775,4162783,1174737,7.429520843,1,3,0.252097374,0.057511146,1,1,0,0,0,0,0,0,0,0,0
17960,37,40,8,15,1497,1,1.443043608,2.082374855,4162783,820051,7.242082359,0,3,0.099169002,0.401784098,1,1,0,0,0,0,0,0,0,0,0
17964,37,40,12,15,1497,0,1.443043608,2.082374855,4162783,820051,7.242082359,1,3,0.278383141,0.250392465,1,1,0,0,0,0,0,0,0,0,0
17975,37,41,11,15,1498,0,2.529063542,6.396162401,4162783,1672386,7.126087273,1,0,0.019810575,0.056039778,1,1,0,0,0,0,0,0,0,0,0
18005,37,44,5,15,1501,0,2.528941173,6.395543455,4162783,5880912,12.49856314,1,7,0.051681011,0.044410972,1,1,0,0,0,0,0,0,0,0,0
18013,37,45,1,15,1502,1,0.66899924,0.447559983,4162783,4046571,13.91177574,0,5,0.101306133,0.034270858,1,1,0,0,0,0,0,0,0,0,0
18017,37,45,5,15,1502,0,0.66899924,0.447559983,4162783,4046571,13.91177574,1,5,0.051681011,0.028837312,1,1,0,0,0,0,0,0,0,0,0
18019,37,45,7,15,1502,1,0.66899924,0.447559983,4162783,4046571,13.91177574,0,5,0.03234469,0.025862092,1,1,0,0,0,0,0,0,0,0,0
18028,37,46,4,15,1503,0,2.263121411,5.12171852,4162783,2361482,11.87106134,1,5,0.040289632,0.014148972,1,1,0,0,0,0,0,0,0,0,0
18036,37,46,12,15,1503,1,2.263121411,5.12171852,4162783,2361482,11.87106134,0,5,0.278383141,0.137689278,1,1,0,0,0,0,0,0,0,0,0
18053,37,48,5,15,1505,0,0.197892193,0.03916132,4162783,402383,12.68892154,1,3,0.051681011,0.040695621,1,1,0,0,0,0,0,0,0,0,0
18054,37,48,6,15,1505,1,0.197892193,0.03916132,4162783,402383,12.68892154,0,3,0.040033019,0.063975597,1,1,0,0,0,0,0,0,0,0,0
18061,37,49,1,15,1506,0,2.487927617,6.189783825,4162783,565956,5.192956851,1,1,0.101306133,0.064560971,1,1,0,0,0,0,0,0,0,0,0
18079,37,50,7,15,1507,1,0.462683843,0.214076339,4162783,2947222,14.05266588,0,7,0.03234469,0.032558329,1,1,0,0,0,0,0,0,0,0,2
18085,37,51,1,15,1508,1,1.499261827,2.247786026,4162783,1932720,9.36048303,0,6,0.101306133,0.19430921,1,1,0,0,0,0,0,0,0,0,0
18096,37,51,12,15,1508,1,1.499261827,2.247786026,4162783,1932720,9.36048303,0,6,0.278383141,0.382197769,1,1,0,0,0,0,0,0,0,0,0
18145,37,56,1,15,1513,1,0.083369666,0.006950501,4162783,2050618,10.21837128,0,1,0.101306133,0.042652634,1,1,0,0,0,0,0,0,0,0,0
18146,37,56,2,15,1513,0,0.083369666,0.006950501,4162783,2050618,10.21837128,1,1,0.056662726,0.060717595,1,1,0,0,0,0,0,0,0,0,0
18148,37,56,4,15,1513,1,0.083369666,0.006950501,4162783,2050618,10.21837128,0,1,0.040289632,0.026904785,1,1,0,0,0,0,0,0,0,0,0
18156,37,56,12,15,1513,1,0.083369666,0.006950501,4162783,2050618,10.21837128,0,1,0.278383141,0.508451896,1,1,0,0,0,0,0,0,0,0,0
18163,37,57,7,15,1514,0,1.746372668,3.049817495,4162783,2791682,12.38376685,1,5,0.03234469,0.038390061,1,1,0,0,0,0,0,0,0,0,0
18168,37,57,12,15,1514,0,1.746372668,3.049817495,4162783,2791682,12.38376685,1,5,0.278383141,0.308670904,1,1,0,0,0,0,0,0,0,0,0
18181,37,59,1,15,1516,1,1.477887566,2.184151657,4162783,892635,7.36264527,0,2,0.101306133,0.153626209,1,1,0,0,0,0,0,0,0,0,0
18185,37,59,5,15,1516,0,1.477887566,2.184151657,4162783,892635,7.36264527,1,2,0.051681011,0.000327433,1,1,0,0,0,0,0,0,0,0,0
18198,37,60,6,15,1517,1,0.770429843,0.593562142,4162783,975476,10.53052164,0,4,0.040033019,0.017651157,1,1,0,0,0,0,0,0,0,0,0
18199,37,60,7,15,1517,1,0.770429843,0.593562142,4162783,975476,10.53052164,0,4,0.03234469,0.021124234,1,1,0,0,0,0,0,0,0,0,0
18204,37,60,12,15,1517,0,0.770429843,0.593562142,4162783,975476,10.53052164,1,4,0.278383141,0.333081631,1,1,0,0,0,0,0,0,0,0,0
18254,38,43,2,15,1522,1,2.563105025,6.569507367,140407,2123960,6.167516491,0,1,0,0.181106332,0,1,0,0,0,0,0,0,0,0,1
18404,38,55,8,15,1534,1,2.934443541,8.610958897,140407,1072748,0,0,2,0.630868662,0.244952631,1,1,0,0,0,0,0,0,0,0,2
18464,38,60,8,15,1539,1,2.897056808,8.392938151,140407,975476,0,0,0,0.630868662,0.293031735,1,1,0,0,0,0,0,0,0,0,0
18524,39,44,8,15,1544,1,1.258434156,1.583656526,1174737,5880912,6.02827852,0,2,0.398830186,0.228831097,1,1,0,0,0,0,0,0,0,0,0
18533,39,45,5,15,1545,0,0.832817642,0.693585225,1174737,4046571,11.30241429,1,3,0.033342202,0.028837312,1,1,0,0,0,0,0,0,0,0,0
18547,39,46,7,15,1546,1,1.008808894,1.017695384,1174737,2361482,2.48490665,0,1,0.014942777,0.034927524,1,1,0,0,0,0,0,0,0,0,0
18572,39,48,8,15,1548,1,1.246410909,1.553540155,1174737,402383,5.241747015,0,0,0.398830186,0.133252443,1,1,0,0,0,0,0,0,0,0,0
18593,39,50,5,15,1550,0,1.130103913,1.277134854,1174737,2947222,5.198497031,1,0,0.033342202,0.078606178,1,1,0,0,0,0,0,0,0,0,0
18604,39,51,4,15,1551,1,0.408962145,0.167250036,1174737,1932720,7.833996342,0,2,0.03113477,0.121743842,1,1,0,0,0,0,0,0,0,0,0
18610,39,51,10,15,1551,0,0.408962145,0.167250036,1174737,1932720,7.833996342,1,2,0.05842628,0.033203236,1,1,1,0,0,50,21,9,1529,1,0
18626,39,53,2,15,1553,0,1.517208381,2.301921271,1174737,3259945,0,1,2,0.000278527,0.374451082,1,1,0,0,0,0,0,0,0,0,0
18697,39,59,1,15,1559,1,0.110200446,0.012144138,1174737,892635,7.869401713,0,0,0.15872102,0.153626209,1,1,0,0,0,0,0,0,0,0,0
18706,39,59,10,15,1559,0,0.110200446,0.012144138,1174737,892635,7.869401713,1,0,0.05842628,0.055772051,1,1,0,0,0,0,0,0,0,0,0
18708,39,59,12,15,1559,1,0.110200446,0.012144138,1174737,892635,7.869401713,0,0,0.303363944,0.32802138,1,1,0,0,0,0,0,0,0,0,0
18775,40,45,7,15,1565,1,1.036922131,1.075207506,820051,4046571,12.05863356,0,4,0.081933026,0.025862092,1,1,0,0,0,0,0,0,0,0,0
18850,40,51,10,15,1571,0,0.826359196,0.682869521,820051,1932720,4.718498871,1,1,0.168020168,0.033203236,1,1,3,0,0,50,21,9,1529,3,0
18865,40,53,1,15,1573,1,1.364343289,1.86143261,820051,3259945,6.529418838,0,2,0.065900475,0.066918572,1,1,0,0,0,0,0,0,0,0,0
18869,40,53,5,15,1573,1,1.364343289,1.86143261,820051,3259945,6.529418838,0,2,0.000316981,0.070869624,1,1,0,0,0,0,0,0,0,0,0
18872,40,53,8,15,1573,1,1.364343289,1.86143261,820051,3259945,6.529418838,0,2,0.399974048,0.094996329,1,1,0,0,0,0,0,0,0,0,0
18876,40,53,12,15,1573,1,1.364343289,1.86143261,820051,3259945,6.529418838,0,2,0.253675401,0.107517805,1,1,0,0,0,0,0,0,0,0,0
18895,40,55,7,15,1575,0,0.837516051,0.701433135,820051,1072748,9.276128113,1,3,0.081933026,0.015601396,1,1,4,0,0,50,23,14,2307,4,0
18900,40,55,12,15,1575,0,0.837516051,0.701433135,820051,1072748,9.276128113,1,3,0.253675401,0.171275665,1,1,0,0,0,0,0,0,0,0,0
18989,41,44,5,15,1583,0,0.212344602,0.04509023,1672386,5880912,11.55416337,1,3,0.11478527,0.044410972,1,1,0,0,0,0,0,0,0,0,0
19021,41,47,1,15,1586,0,0.160267816,0.025685773,1672386,998979,6.159095388,1,1,0.063215246,0.126652463,1,1,0,0,0,0,0,0,0,0,0
19092,41,52,12,15,1591,1,0.526777987,0.277495048,1672386,1222544,4.356708827,0,2,0.230457757,0.348233459,1,1,0,0,0,0,0,0,0,0,0
19105,41,54,1,15,1593,0,1.416054549,2.005210485,1672386,,0,1,0,0.063215246,0.553554377,1,1,0,0,0,0,0,0,0,0,0
19108,41,54,4,15,1593,0,1.416054549,2.005210485,1672386,,0,1,0,0.002685104,0.088290192,1,1,0,0,0,0,0,0,0,0,0
19247,42,47,11,15,1604,0,0.64021993,0.409881559,1265707,998979,0,1,3,0.19702842,0.080618458,1,1,0,0,0,0,0,0,0,0,0
19265,42,49,5,15,1606,0,0.108367933,0.011743609,1265707,565956,0,1,0,0.276483323,0.143175357,1,1,0,0,0,0,0,0,0,0,0
19272,42,49,12,15,1606,0,0.108367933,0.011743609,1265707,565956,0,1,0,0.108825252,0.110669804,1,1,0,0,0,0,0,0,0,0,0
19492,43,51,4,15,1625,1,1.714938113,2.94101273,2123960,1932720,5.686975356,0,4,0.045968302,0.121743842,1,1,0,0,0,0,0,0,0,0,0
19496,43,51,8,15,1625,1,1.714938113,2.94101273,2123960,1932720,5.686975356,0,4,0.193364751,0.146456828,1,1,0,0,0,0,0,0,0,0,0
19517,43,53,5,15,1627,1,0.128688412,0.016560707,2123960,3259945,12.55614484,0,3,0.059401463,0.070869624,1,1,0,0,0,0,0,0,0,0,0
